capture,camera_arm,depth_mode,method,repeat,formal,status,ok,reference_status,reference_corners,reference_rmse_px,center_mm,candidate_center_mm,delta_xyz_mm,center_distance_mm,delta_local_box_axes_mm,rotation_delta_deg,rotation_delta_sym180_deg,yaw_delta_sym180_deg,height_axis_angle_deg,opening_center_delta_mm,algorithm_seconds,fdp_client_seconds,container_wall_seconds,fast_path_seconds,fallback_seconds,fallback_total_seconds,fallback_triggered,rejection_reasons,fallback_reason,oom_killed,exit_code
L04_00_wrist_charuco_20260915_104435_858773771,left,raw,RM,rep05,True,accepted,True,available,78,0.31868693232536316,"[696.6883193490862,21.191914114711498,521.0129953896029]","[696.6883193490862,21.191914114711498,521.0129953896029]","[2.8594770894568855,-2.827500724297188,-20.56652447294227]",20.95598478877009,"[2.733166400457366,3.4360868930422934,-20.490885943707696]",179.9401586601872,1.6937610225212547,0.055247678422176705,1.6927034278019164,"[0.3673608308585319,-3.3201805922321372,-19.028996651802686]",4.525214664998202,,5.530023431001609,,,,,[],,False,0
L04_00_wrist_charuco_20260915_104435_858773771,left,raw,R1F,warmup,False,accepted,True,available,78,0.31868693232536316,"[697.4528244163083,22.993126231426608,519.8699826478628]","[697.4528244163083,22.993126231426608,519.8699826478628]","[3.6239821566789177,-1.0262886075820785,-21.709537214682385]",22.033849437936606,"[0.9309307990404492,4.245448710318257,-21.600927159478932]",179.85790787692147,1.6986577063210806,0.13750743609418237,1.6927034278019164,"[1.131865898080564,-1.5189684755170276,-20.1720093935428]",0.652816157999041,,1.6714899570033595,0.6517869839990453,,0.6517869839990453,False,[],[],False,0
L04_00_wrist_charuco_20260915_104435_858773771,left,raw,R1F,rep01,True,accepted,True,available,78,0.31868693232536316,"[697.4528244163083,22.993126231426608,519.8699826478628]","[697.4528244163083,22.993126231426608,519.8699826478628]","[3.6239821566789177,-1.0262886075820785,-21.709537214682385]",22.033849437936606,"[0.9309307990404492,4.245448710318257,-21.600927159478932]",179.85790787692147,1.6986577063210806,0.13750743609418237,1.6927034278019164,"[1.131865898080564,-1.5189684755170276,-20.1720093935428]",0.6445002300024498,,1.6722380720020737,0.6433884299985948,,0.6433884299985948,False,[],[],False,0
L04_00_wrist_charuco_20260915_104435_858773771,left,raw,R1F,rep02,True,accepted,True,available,78,0.31868693232536316,"[697.4528244163083,22.993126231426608,519.8699826478628]","[697.4528244163083,22.993126231426608,519.8699826478628]","[3.6239821566789177,-1.0262886075820785,-21.709537214682385]",22.033849437936606,"[0.9309307990404492,4.245448710318257,-21.600927159478932]",179.85790787692147,1.6986577063210806,0.13750743609418237,1.6927034278019164,"[1.131865898080564,-1.5189684755170276,-20.1720093935428]",0.6680020649982907,,1.7202931760002684,0.6666349940023792,,0.6666349940023792,False,[],[],False,0
L04_00_wrist_charuco_20260915_104435_858773771,left,raw,R1F,rep03,True,accepted,True,available,78,0.31868693232536316,"[697.4528244163083,22.993126231426608,519.8699826478628]","[697.4528244163083,22.993126231426608,519.8699826478628]","[3.6239821566789177,-1.0262886075820785,-21.709537214682385]",22.033849437936606,"[0.9309307990404492,4.245448710318257,-21.600927159478932]",179.85790787692147,1.6986577063210806,0.13750743609418237,1.6927034278019164,"[1.131865898080564,-1.5189684755170276,-20.1720093935428]",0.6540685069994652,,1.6698931340033596,0.6527876469990588,,0.6527876469990588,False,[],[],False,0
L04_00_wrist_charuco_20260915_104435_858773771,left,raw,R1F,rep04,True,accepted,True,available,78,0.31868693232536316,"[697.4528244163083,22.993126231426608,519.8699826478628]","[697.4528244163083,22.993126231426608,519.8699826478628]","[3.6239821566789177,-1.0262886075820785,-21.709537214682385]",22.033849437936606,"[0.9309307990404492,4.245448710318257,-21.600927159478932]",179.85790787692147,1.6986577063210806,0.13750743609418237,1.6927034278019164,"[1.131865898080564,-1.5189684755170276,-20.1720093935428]",0.6469818209989171,,1.6713436690006347,0.6459841030009557,,0.6459841030009557,False,[],[],False,0
L04_00_wrist_charuco_20260915_104435_858773771,left,raw,R1F,rep05,True,accepted,True,available,78,0.31868693232536316,"[697.4528244163083,22.993126231426608,519.8699826478628]","[697.4528244163083,22.993126231426608,519.8699826478628]","[3.6239821566789177,-1.0262886075820785,-21.709537214682385]",22.033849437936606,"[0.9309307990404492,4.245448710318257,-21.600927159478932]",179.85790787692147,1.6986577063210806,0.13750743609418237,1.6927034278019164,"[1.131865898080564,-1.5189684755170276,-20.1720093935428]",0.6475145230033377,,1.6703401410013612,0.6464617320016259,,0.6464617320016259,False,[],[],False,0
L04_00_wrist_charuco_20260915_104435_858773771,left,lingbot,V5-original,warmup,False,rejected,False,available,78,0.31868693232536316,,"[697.8910694972986,18.890108332702255,527.7261107771374]",,,,,,,,,21.371689327999775,,22.175281190000533,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
L04_00_wrist_charuco_20260915_104435_858773771,left,lingbot,V5-original,rep01,True,rejected,False,available,78,0.31868693232536316,,"[697.8910694972986,18.890108332702255,527.7261107771374]",,,,,,,,,21.06409805700241,,21.873272607997933,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
L04_00_wrist_charuco_20260915_104435_858773771,left,lingbot,V5-original,rep02,True,rejected,False,available,78,0.31868693232536316,,"[697.8910694972986,18.890108332702255,527.7261107771374]",,,,,,,,,21.394991072997072,,22.22407849299998,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
L04_00_wrist_charuco_20260915_104435_858773771,left,lingbot,V5-original,rep03,True,rejected,False,available,78,0.31868693232536316,,"[697.8910694972986,18.890108332702255,527.7261107771374]",,,,,,,,,20.958381158998236,,21.773710036999546,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
L04_00_wrist_charuco_20260915_104435_858773771,left,lingbot,V5-original,rep04,True,rejected,False,available,78,0.31868693232536316,,"[697.8910694972986,18.890108332702255,527.7261107771374]",,,,,,,,,21.171076332997472,,21.973170182001923,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
L04_00_wrist_charuco_20260915_104435_858773771,left,lingbot,V5-original,rep05,True,rejected,False,available,78,0.31868693232536316,,"[697.8910694972986,18.890108332702255,527.7261107771374]",,,,,,,,,20.926367713000218,,21.72739265099881,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
L04_00_wrist_charuco_20260915_104435_858773771,left,lingbot,BCM,warmup,False,rejected,False,available,78,0.31868693232536316,,"[697.8910694972986,18.890108332702255,527.7261107771374]",,,,,,,,,20.835155888998997,,21.87574619800216,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
L04_00_wrist_charuco_20260915_104435_858773771,left,lingbot,BCM,rep01,True,rejected,False,available,78,0.31868693232536316,,"[697.8910694972986,18.890108332702255,527.7261107771374]",,,,,,,,,21.226087376999203,,22.275320576998638,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
L04_00_wrist_charuco_20260915_104435_858773771,left,lingbot,BCM,rep02,True,rejected,False,available,78,0.31868693232536316,,"[697.8910694972986,18.890108332702255,527.7261107771374]",,,,,,,,,20.96474879499874,,22.025993395000114,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
L04_00_wrist_charuco_20260915_104435_858773771,left,lingbot,BCM,rep03,True,rejected,False,available,78,0.31868693232536316,,"[697.8910694972986,18.890108332702255,527.7261107771374]",,,,,,,,,20.963695507998636,,21.97359519499878,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
L04_00_wrist_charuco_20260915_104435_858773771,left,lingbot,BCM,rep04,True,rejected,False,available,78,0.31868693232536316,,"[697.8910694972986,18.890108332702255,527.7261107771374]",,,,,,,,,21.01059900600012,,22.024361389998376,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
L04_00_wrist_charuco_20260915_104435_858773771,left,lingbot,BCM,rep05,True,rejected,False,available,78,0.31868693232536316,,"[697.8910694972986,18.890108332702255,527.7261107771374]",,,,,,,,,20.971554292998917,,21.974784154997906,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
L04_00_wrist_charuco_20260915_104435_858773771,left,lingbot,R1,warmup,False,rejected,False,available,78,0.31868693232536316,,"[698.722662282839,18.662112270752843,527.6422439472165]",,,,,,,,,1.2764270549996581,,2.2717806179971376,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
L04_00_wrist_charuco_20260915_104435_858773771,left,lingbot,R1,rep01,True,rejected,False,available,78,0.31868693232536316,,"[698.722662282839,18.662112270752843,527.6422439472165]",,,,,,,,,1.281948645999364,,2.322324338998442,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
L04_00_wrist_charuco_20260915_104435_858773771,left,lingbot,R1,rep02,True,rejected,False,available,78,0.31868693232536316,,"[698.722662282839,18.662112270752843,527.6422439472165]",,,,,,,,,1.2761809439980425,,2.2746857610000006,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
L04_00_wrist_charuco_20260915_104435_858773771,left,lingbot,R1,rep03,True,rejected,False,available,78,0.31868693232536316,,"[698.722662282839,18.662112270752843,527.6422439472165]",,,,,,,,,1.2913966349988186,,2.321866964997753,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
L04_00_wrist_charuco_20260915_104435_858773771,left,lingbot,R1,rep04,True,rejected,False,available,78,0.31868693232536316,,"[698.722662282839,18.662112270752843,527.6422439472165]",,,,,,,,,1.2739469959997223,,2.2717785620006907,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
L04_00_wrist_charuco_20260915_104435_858773771,left,lingbot,R1,rep05,True,rejected,False,available,78,0.31868693232536316,,"[698.722662282839,18.662112270752843,527.6422439472165]",,,,,,,,,1.2676173410000047,,2.273486755999329,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
L04_00_wrist_charuco_20260915_104435_858773771,left,lingbot,RM,warmup,False,rejected,False,available,78,0.31868693232536316,,"[697.8910694972986,18.890108332702255,527.7261107771374]",,,,,,,,,5.27073017499788,,6.332234301000426,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
L04_00_wrist_charuco_20260915_104435_858773771,left,lingbot,RM,rep01,True,rejected,False,available,78,0.31868693232536316,,"[697.8910694972986,18.890108332702255,527.7261107771374]",,,,,,,,,5.2964382489990385,,6.335851230000117,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
L04_00_wrist_charuco_20260915_104435_858773771,left,lingbot,RM,rep02,True,rejected,False,available,78,0.31868693232536316,,"[697.8910694972986,18.890108332702255,527.7261107771374]",,,,,,,,,5.284630635000212,,6.287796459000674,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
L04_00_wrist_charuco_20260915_104435_858773771,left,lingbot,RM,rep03,True,rejected,False,available,78,0.31868693232536316,,"[697.8910694972986,18.890108332702255,527.7261107771374]",,,,,,,,,5.29343876999701,,6.282812696001201,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
L04_00_wrist_charuco_20260915_104435_858773771,left,lingbot,RM,rep04,True,rejected,False,available,78,0.31868693232536316,,"[697.8910694972986,18.890108332702255,527.7261107771374]",,,,,,,,,5.263710314000491,,6.332289304998994,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
L04_00_wrist_charuco_20260915_104435_858773771,left,lingbot,RM,rep05,True,rejected,False,available,78,0.31868693232536316,,"[697.8910694972986,18.890108332702255,527.7261107771374]",,,,,,,,,5.3239088549999,,6.383335182999872,,,,,"[""ambiguous_inner_outer_surface_hypotheses""]",,False,3
L04_00_wrist_charuco_20260915_104435_858773771,left,lingbot,R1F,warmup,False,rejected,False,available,78,0.31868693232536316,,"[697.8910694972986,18.890108332702255,527.7261107771374]",,,,,,,,,22.13945514399893,,23.177604305001296,1.2681663109979127,20.870370253000146,22.13853656399806,True,"[""ambiguous_inner_outer_surface_hypotheses""]","[""ambiguous_inner_outer_surface_hypotheses""]",False,3
L04_00_wrist_charuco_20260915_104435_858773771,left,lingbot,R1F,rep01,True,rejected,False,available,78,0.31868693232536316,,"[697.8910694972986,18.890108332702255,527.7261107771374]",,,,,,,,,22.16926101500212,,23.22710757400273,1.282512524001504,20.885815031000675,22.16832755500218,True,"[""ambiguous_inner_outer_surface_hypotheses""]","[""ambiguous_inner_outer_surface_hypotheses""]",False,3
L04_00_wrist_charuco_20260915_104435_858773771,left,lingbot,R1F,rep02,True,rejected,False,available,78,0.31868693232536316,,"[697.8910694972986,18.890108332702255,527.7261107771374]",,,,,,,,,22.487163024998154,,23.527930934000324,1.2894680720019096,21.196703761997924,22.486171833999833,True,"[""ambiguous_inner_outer_surface_hypotheses""]","[""ambiguous_inner_outer_surface_hypotheses""]",False,3
L04_00_wrist_charuco_20260915_104435_858773771,left,lingbot,R1F,rep03,True,rejected,False,available,78,0.31868693232536316,,"[697.8910694972986,18.890108332702255,527.7261107771374]",,,,,,,,,22.143866180002078,,23.180143286997918,1.2783507749991259,20.86455778399977,22.142908558998897,True,"[""ambiguous_inner_outer_surface_hypotheses""]","[""ambiguous_inner_outer_surface_hypotheses""]",False,3
L04_00_wrist_charuco_20260915_104435_858773771,left,lingbot,R1F,rep04,True,rejected,False,available,78,0.31868693232536316,,"[697.8910694972986,18.890108332702255,527.7261107771374]",,,,,,,,,22.186490878997574,,23.176476240001648,1.2777898120002646,20.90778965500067,22.185579467000935,True,"[""ambiguous_inner_outer_surface_hypotheses""]","[""ambiguous_inner_outer_surface_hypotheses""]",False,3
L04_00_wrist_charuco_20260915_104435_858773771,left,lingbot,R1F,rep05,True,rejected,False,available,78,0.31868693232536316,,"[697.8910694972986,18.890108332702255,527.7261107771374]",,,,,,,,,22.193585300999985,,23.22603040100148,1.2774094760025037,20.915243037001346,22.19265251300385,True,"[""ambiguous_inner_outer_surface_hypotheses""]","[""ambiguous_inner_outer_surface_hypotheses""]",False,3
L04_10_wrist_charuco_20260915_104717_786588568,left,raw,V5-original,warmup,False,rejected,False,available,77,0.322224885225296,,"[696.148082964803,16.395333150600838,520.1753480557879]",,,,,,,,,11.975578263001807,,12.799606958000368,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
L04_10_wrist_charuco_20260915_104717_786588568,left,raw,V5-original,rep01,True,rejected,False,available,77,0.322224885225296,,"[696.148082964803,16.395333150600838,520.1753480557879]",,,,,,,,,11.78325452700301,,12.59847341600107,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
L04_10_wrist_charuco_20260915_104717_786588568,left,raw,V5-original,rep02,True,rejected,False,available,77,0.322224885225296,,"[696.148082964803,16.395333150600838,520.1753480557879]",,,,,,,,,11.822788789999322,,12.604205428000569,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
L04_10_wrist_charuco_20260915_104717_786588568,left,raw,V5-original,rep03,True,rejected,False,available,77,0.322224885225296,,"[696.148082964803,16.395333150600838,520.1753480557879]",,,,,,,,,11.835354243001348,,12.649843906998285,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
L04_10_wrist_charuco_20260915_104717_786588568,left,raw,V5-original,rep04,True,rejected,False,available,77,0.322224885225296,,"[696.148082964803,16.395333150600838,520.1753480557879]",,,,,,,,,11.800583120002557,,12.599263631000213,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
L04_10_wrist_charuco_20260915_104717_786588568,left,raw,V5-original,rep05,True,rejected,False,available,77,0.322224885225296,,"[696.148082964803,16.395333150600838,520.1753480557879]",,,,,,,,,11.78222974000164,,12.598691972001689,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
L04_10_wrist_charuco_20260915_104717_786588568,left,raw,BCM,warmup,False,rejected,False,available,77,0.322224885225296,,"[696.148082964803,16.395333150600838,520.1753480557879]",,,,,,,,,11.604492985999968,,12.599279983998713,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
L04_10_wrist_charuco_20260915_104717_786588568,left,raw,BCM,rep01,True,rejected,False,available,77,0.322224885225296,,"[696.148082964803,16.395333150600838,520.1753480557879]",,,,,,,,,11.72504005799783,,12.753250380999816,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
L04_10_wrist_charuco_20260915_104717_786588568,left,raw,BCM,rep02,True,rejected,False,available,77,0.322224885225296,,"[696.148082964803,16.395333150600838,520.1753480557879]",,,,,,,,,11.692072138001095,,12.749850074000278,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
L04_10_wrist_charuco_20260915_104717_786588568,left,raw,BCM,rep03,True,rejected,False,available,77,0.322224885225296,,"[696.148082964803,16.395333150600838,520.1753480557879]",,,,,,,,,11.658613208001043,,12.700009222000517,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
L04_10_wrist_charuco_20260915_104717_786588568,left,raw,BCM,rep04,True,rejected,False,available,77,0.322224885225296,,"[696.148082964803,16.395333150600838,520.1753480557879]",,,,,,,,,11.696574909001356,,12.700692675000028,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
L04_10_wrist_charuco_20260915_104717_786588568,left,raw,BCM,rep05,True,rejected,False,available,77,0.322224885225296,,"[696.148082964803,16.395333150600838,520.1753480557879]",,,,,,,,,11.6485531670005,,12.64936729100009,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
L04_10_wrist_charuco_20260915_104717_786588568,left,raw,R1,warmup,False,rejected,False,available,77,0.322224885225296,,"[696.9676036455951,17.87704825865145,518.7362902898146]",,,,,,,,,0.8425627199976589,,1.8718101149970607,,,,,"[""visible_shell_residual_or_coverage_too_low"",""ambiguous_inner_outer_surface_hypotheses""]",,False,3
L04_10_wrist_charuco_20260915_104717_786588568,left,raw,R1,rep01,True,rejected,False,available,77,0.322224885225296,,"[696.9676036455951,17.87704825865145,518.7362902898146]",,,,,,,,,0.826943387000938,,1.872047044998908,,,,,"[""visible_shell_residual_or_coverage_too_low"",""ambiguous_inner_outer_surface_hypotheses""]",,False,3
L04_10_wrist_charuco_20260915_104717_786588568,left,raw,R1,rep02,True,rejected,False,available,77,0.322224885225296,,"[696.9676036455951,17.87704825865145,518.7362902898146]",,,,,,,,,0.8376433059966075,,1.87224029799836,,,,,"[""visible_shell_residual_or_coverage_too_low"",""ambiguous_inner_outer_surface_hypotheses""]",,False,3
L04_10_wrist_charuco_20260915_104717_786588568,left,raw,R1,rep03,True,rejected,False,available,77,0.322224885225296,,"[696.9676036455951,17.87704825865145,518.7362902898146]",,,,,,,,,0.8273578930020449,,1.8244934610011114,,,,,"[""visible_shell_residual_or_coverage_too_low"",""ambiguous_inner_outer_surface_hypotheses""]",,False,3
L04_10_wrist_charuco_20260915_104717_786588568,left,raw,R1,rep04,True,rejected,False,available,77,0.322224885225296,,"[696.9676036455951,17.87704825865145,518.7362902898146]",,,,,,,,,0.8203158510004869,,1.8205959839979187,,,,,"[""visible_shell_residual_or_coverage_too_low"",""ambiguous_inner_outer_surface_hypotheses""]",,False,3
L04_10_wrist_charuco_20260915_104717_786588568,left,raw,R1,rep05,True,rejected,False,available,77,0.322224885225296,,"[696.9676036455951,17.87704825865145,518.7362902898146]",,,,,,,,,0.8281688870010839,,1.8215995210011897,,,,,"[""visible_shell_residual_or_coverage_too_low"",""ambiguous_inner_outer_surface_hypotheses""]",,False,3
L04_10_wrist_charuco_20260915_104717_786588568,left,raw,RM,warmup,False,rejected,False,available,77,0.322224885225296,,"[696.148082964803,16.395333150600838,520.1753480557879]",,,,,,,,,4.207528608996654,,5.231671145000291,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
L04_10_wrist_charuco_20260915_104717_786588568,left,raw,RM,rep01,True,rejected,False,available,77,0.322224885225296,,"[696.148082964803,16.395333150600838,520.1753480557879]",,,,,,,,,4.257482247998269,,5.329586545001803,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
L04_10_wrist_charuco_20260915_104717_786588568,left,raw,RM,rep02,True,rejected,False,available,77,0.322224885225296,,"[696.148082964803,16.395333150600838,520.1753480557879]",,,,,,,,,4.190839077000419,,5.229622210001253,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
L04_10_wrist_charuco_20260915_104717_786588568,left,raw,RM,rep03,True,rejected,False,available,77,0.322224885225296,,"[696.148082964803,16.395333150600838,520.1753480557879]",,,,,,,,,4.2040120719975675,,5.229950461001863,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
L04_10_wrist_charuco_20260915_104717_786588568,left,raw,RM,rep04,True,rejected,False,available,77,0.322224885225296,,"[696.148082964803,16.395333150600838,520.1753480557879]",,,,,,,,,4.236760714000411,,5.229906895998283,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
L04_10_wrist_charuco_20260915_104717_786588568,left,raw,RM,rep05,True,rejected,False,available,77,0.322224885225296,,"[696.148082964803,16.395333150600838,520.1753480557879]",,,,,,,,,4.240370155999699,,5.285401771001489,,,,,"[""visible_shell_residual_or_coverage_too_low""]",,False,3
L04_10_wrist_charuco_20260915_104717_786588568,left,raw,R1F,warmup,False,rejected,False,available,77,0.322224885225296,,"[696.148082964803,16.395333150600838,520.1753480557879]",,,,,,,,,12.517869462000817,,13.554253543003142,0.8465171520001604,11.670363967001322,12.516881119001482,True,"[""visible_shell_residual_or_coverage_too_low""]","[""visible_shell_residual_or_coverage_too_low"",""ambiguous_inner_outer_surface_hypotheses""]",False,3
L04_10_wrist_charuco_20260915_104717_786588568,left,raw,R1F,rep01,True,rejected,False,available,77,0.322224885225296,,"[696.148082964803,16.395333150600838,520.1753480557879]",,,,,,,,,12.412780653998198,,13.400890159999108,0.830586444997607,11.581252588999632,12.41183903399724,True,"[""visible_shell_residual_or_coverage_too_low""]","[""visible_shell_residual_or_coverage_too_low"",""ambiguous_inner_outer_surface_hypotheses""]",False,3
L04_10_wrist_charuco_20260915_104717_786588568,left,raw,R1F,rep02,True,rejected,False,available,77,0.322224885225296,,"[696.148082964803,16.395333150600838,520.1753480557879]",,,,,,,,,12.533027015000698,,13.551293764001457,0.8281456900003832,11.703958582998894,12.532104272999277,True,"[""visible_shell_residual_or_coverage_too_low""]","[""visible_shell_residual_or_coverage_too_low"",""ambiguous_inner_outer_surface_hypotheses""]",False,3
L04_10_wrist_charuco_20260915_104717_786588568,left,raw,R1F,rep03,True,rejected,False,available,77,0.322224885225296,,"[696.148082964803,16.395333150600838,520.1753480557879]",,,,,,,,,12.403064816000551,,13.404756677999103,0.8263667709979927,11.575799817001098,12.40216658799909,True,"[""visible_shell_residual_or_coverage_too_low""]","[""visible_shell_residual_or_coverage_too_low"",""ambiguous_inner_outer_surface_hypotheses""]",False,3
L04_10_wrist_charuco_20260915_104717_786588568,left,raw,R1F,rep04,True,rejected,False,available,77,0.322224885225296,,"[696.148082964803,16.395333150600838,520.1753480557879]",,,,,,,,,12.378810941001575,,13.402024637998693,0.8309210499974142,11.546954766999988,12.377875816997403,True,"[""visible_shell_residual_or_coverage_too_low""]","[""visible_shell_residual_or_coverage_too_low"",""ambiguous_inner_outer_surface_hypotheses""]",False,3
L04_10_wrist_charuco_20260915_104717_786588568,left,raw,R1F,rep05,True,rejected,False,available,77,0.322224885225296,,"[696.148082964803,16.395333150600838,520.1753480557879]",,,,,,,,,12.372135410998453,,13.400904687001457,0.8268406179995509,11.544406870001694,12.371247488001245,True,"[""visible_shell_residual_or_coverage_too_low""]","[""visible_shell_residual_or_coverage_too_low"",""ambiguous_inner_outer_surface_hypotheses""]",False,3
L04_10_wrist_charuco_20260915_104717_786588568,left,lingbot,V5-original,warmup,False,accepted,True,available,77,0.322224885225296,"[697.8920565810256,16.422082937490753,531.4860679460663]","[697.8920565810256,16.422082937490753,531.4860679460663]","[4.399743957288593,-7.200842860839138,-9.765700371441643]",12.906540533426101,"[7.178469563071177,4.630621820022901,-9.67500412573346]",179.59016675986905,1.6519002347871279,0.4135093229847371,1.6002466253424192,"[2.033081460786512,-7.6091808657282805,-8.232159928069915]",21.36928079900099,,22.174093167999672,,,,,[],,False,0
L04_10_wrist_charuco_20260915_104717_786588568,left,lingbot,V5-original,rep01,True,accepted,True,available,77,0.322224885225296,"[697.8920565810256,16.422082937490753,531.4860679460663]","[697.8920565810256,16.422082937490753,531.4860679460663]","[4.399743957288593,-7.200842860839138,-9.765700371441643]",12.906540533426101,"[7.178469563071177,4.630621820022901,-9.67500412573346]",179.59016675986905,1.6519002347871279,0.4135093229847371,1.6002466253424192,"[2.033081460786512,-7.6091808657282805,-8.232159928069915]",21.405542167998647,,22.22482049500104,,,,,[],,False,0
L04_10_wrist_charuco_20260915_104717_786588568,left,lingbot,V5-original,rep02,True,accepted,True,available,77,0.322224885225296,"[697.8920565810256,16.422082937490753,531.4860679460663]","[697.8920565810256,16.422082937490753,531.4860679460663]","[4.399743957288593,-7.200842860839138,-9.765700371441643]",12.906540533426101,"[7.178469563071177,4.630621820022901,-9.67500412573346]",179.59016675986905,1.6519002347871279,0.4135093229847371,1.6002466253424192,"[2.033081460786512,-7.6091808657282805,-8.232159928069915]",21.59305697200034,,22.374681918001443,,,,,[],,False,0
L04_10_wrist_charuco_20260915_104717_786588568,left,lingbot,V5-original,rep03,True,accepted,True,available,77,0.322224885225296,"[697.8920565810256,16.422082937490753,531.4860679460663]","[697.8920565810256,16.422082937490753,531.4860679460663]","[4.399743957288593,-7.200842860839138,-9.765700371441643]",12.906540533426101,"[7.178469563071177,4.630621820022901,-9.67500412573346]",179.59016675986905,1.6519002347871279,0.4135093229847371,1.6002466253424192,"[2.033081460786512,-7.6091808657282805,-8.232159928069915]",21.360226863998832,,22.176911571998062,,,,,[],,False,0
L04_10_wrist_charuco_20260915_104717_786588568,left,lingbot,V5-original,rep04,True,accepted,True,available,77,0.322224885225296,"[697.8920565810256,16.422082937490753,531.4860679460663]","[697.8920565810256,16.422082937490753,531.4860679460663]","[4.399743957288593,-7.200842860839138,-9.765700371441643]",12.906540533426101,"[7.178469563071177,4.630621820022901,-9.67500412573346]",179.59016675986905,1.6519002347871279,0.4135093229847371,1.6002466253424192,"[2.033081460786512,-7.6091808657282805,-8.232159928069915]",21.561538792000647,,22.37412694500017,,,,,[],,False,0
L04_10_wrist_charuco_20260915_104717_786588568,left,lingbot,V5-original,rep05,True,accepted,True,available,77,0.322224885225296,"[697.8920565810256,16.422082937490753,531.4860679460663]","[697.8920565810256,16.422082937490753,531.4860679460663]","[4.399743957288593,-7.200842860839138,-9.765700371441643]",12.906540533426101,"[7.178469563071177,4.630621820022901,-9.67500412573346]",179.59016675986905,1.6519002347871279,0.4135093229847371,1.6002466253424192,"[2.033081460786512,-7.6091808657282805,-8.232159928069915]",21.235595598001964,,22.024072568998236,,,,,[],,False,0
L04_10_wrist_charuco_20260915_104717_786588568,left,lingbot,BCM,warmup,False,accepted,True,available,77,0.322224885225296,"[697.8920565810256,16.422082937490753,531.4860679460663]","[697.8920565810256,16.422082937490753,531.4860679460663]","[4.399743957288593,-7.200842860839138,-9.765700371441643]",12.906540533426101,"[7.178469563071177,4.630621820022901,-9.67500412573346]",179.59016675986905,1.6519002347871279,0.4135093229847371,1.6002466253424192,"[2.033081460786512,-7.6091808657282805,-8.232159928069915]",21.243279955000617,,22.275576005002222,,,,,[],,False,0
L04_10_wrist_charuco_20260915_104717_786588568,left,lingbot,BCM,rep01,True,accepted,True,available,77,0.322224885225296,"[697.8920565810256,16.422082937490753,531.4860679460663]","[697.8920565810256,16.422082937490753,531.4860679460663]","[4.399743957288593,-7.200842860839138,-9.765700371441643]",12.906540533426101,"[7.178469563071177,4.630621820022901,-9.67500412573346]",179.59016675986905,1.6519002347871279,0.4135093229847371,1.6002466253424192,"[2.033081460786512,-7.6091808657282805,-8.232159928069915]",21.316834948996984,,22.326158872001542,,,,,[],,False,0
